name,country,profile
リック・マロッタ,1,リックは周りのミュージシャンからの信頼も厚く、ソウル系の楽曲でのタイトな演奏に定評がありました。
リッチー・ヘイワード,1,"リッチー・ヘイワード (Ritchie Hayward, 1946年2月6日 - 2010年8月12日)は、アメリカ合衆国のドラマー、作曲家。2009年までリトル・フィートのドラマーとして活動したほか、セッション・ミュージシャンとして数多くのアーティストと共演した。"
RINA,0,RINA（リナ、1991年8月21日 - ）は、奈良県香芝市出身の日本のミュージシャン、ドラマーである。好きなミュージシャンはジョン・ボーナム、スティーヴ・ガッド、ドラマーはキース・ムーン（ザ・フー）。
笠浩二,0,"笠 浩二（りゅう こうじ、1962年11月8日 - 2022年12月14日）は、日本のミュージシャン、ドラマー、ソングライター。身長は165cm。血液型はAB型。
1980年代に一世を風靡したロックバンドC-C-Bのメンバーとして知られる。後年は熊本県の南阿蘇村に移住し、九州を拠点として音楽活動を行った。"
リンゴ・スター,1,"リチャード・スターキー（Sir Richard Starkey、MBE、1940年7月7日 - ）は、リンゴ・スター（Ringo Starr）の名で知られるイギリス出身のミュージシャン、俳優。元ビートルズのメンバーで、メンバー4人の内リンゴだけはクオリーメン時代からのオリジナルメンバーではない。左利きだがドラム・セットは右利きのセッティングである。
リンゴのドラムはほかのメンバー、ジョン・レノン、ポール・マッカートニー、ジョージ・ハリスンを支え続けた。彼のドラム・プレイは評価され、1999年、モダン・ドラマーの殿堂入りを果たした。 2011 年、ローリングストーン誌は彼を史上5番目に偉大なドラマーにあげた。 彼は、1988年にビートルズとして、2015年にソロ アーティストとして、ロックの殿堂入りを 2 回果たした。 2020年、彼は世界で最も裕福なドラマーとして引用され、純資産は3億5000万ドルであった。『レコード・コレクターズ』の「20世紀のベスト・ドラマー100」では2位にランクしている。ビートルズでは「ウィズ・ア・リトル・ヘルプ・フロム・マイ・フレンズ」「グッド・ナイト」「イエロー・サブマリン」などリンゴがリードボーカルを務めた楽曲もある。ソロでの代表曲には「明日への願い」「バック・オフ・ブーガルー」「想い出のフォトグラフ」「ユア・シックスティーン」「オー・マイ・マイ」「オンリー・ユー」など8曲の全米トップ10ヒットがある。1989年以来、彼はリンゴ・スター& ヒズオールスターバンドでツアーを行っている。
現在の妻は映画『007/私を愛したスパイ』のボンドガールとして知られる女優のバーバラ・バック,
ドラマーのザック・スターキーは長男で、ザックの娘ターシャ・スターキーはベーシストとして活動している。"
RUKA,0,RUKA（ルカ／瑠樺、1979年6月9日 - ）は、日本のミュージシャン、ドラマー、作曲家。宮城県仙台市の出身だが、生まれは東京都。血液型はO型。ヴィジュアル系バンドナイトメアと自身のソロプロジェクト「The LEGENDARY SIX NINE」のドラマーである。The LEGENDARY SIX NINEについてもこの項で説明する。
レニ,1,"アラン・ジョン・レン (Alan ""Reni"" John Wren、1964年4月10日 - )はイギリス・マンチェスター出身のミュージシャン、ドラマー。ザ・ストーン・ローゼズのメンバーとして知られる。"
レニー・ホワイト,1,レニー・ホワイト（Lenny White、1949年12月19日 - ）は、アメリカ・ニューヨーク市生まれのジャズドラマーでプロデューサー、コンポーザー、アレンジャー。主にフュージョンの分野で活躍。
LEVIN,0,LEVIN（レビン、6月3日 - ）は、日本のドラマー。大阪府豊中市出身。ロックバンド・La'cryma Christi、及びTHE HUSKYのドラマー。身長153cm。
ロイ・ヘインズ,1,"ロイ・ヘインズ（Roy Haynes、1925年3月13日 - ）は、アメリカのジャズ・ミュージシャン、ドラマー。アメリカ合衆国マサチューセッツ州ボストン生まれ。
1940年代なかばからルイス・ラッセル、レスター・ヤングらと活動したのち、1949年から1953年にビバップの最重要人物、チャーリー・パーカーのグループで活躍した。その後もマイルス・デイヴィスやサラ・ヴォーン、ジョン・コルトレーン、セロニアス・モンク、エリック・ドルフィー、チック・コリア、パット・メセニーなどの重要レコーディングに参加するなど、90歳を超えた現在でもジャズシーンの先端を行く貴重なミュージシャンである。"
ロジャー・テイラー,1,"ロジャー・メドウス・テイラー（英語: Roger Meddows Taylor OBE、1949年7月26日 - ）は、イギリスのミュージシャン。ロックバンド、クイーンのドラマーである。
1973年、アルバム『戦慄の王女』でデビュー。クイーンではドラムスのほかにコーラスや、一部の曲でボーカルも担当しており、ベースやギター、キーボードなども演奏するマルチプレイヤーでもある。クイーンの「RADIO GA GA」、「カインド・オブ・マジック」、「ヘヴン・フォー・エヴリワン」などのヒット曲を作詞作曲している。
クイーンとは別に、ソロ活動やザ・クロスというバンドを結成しての活動も行っていた。フレディの死後もクイーン+ポール・ロジャースとして活躍するなど、現役ミュージシャンとして活動を続けている。
「ローリング・ストーン誌の選ぶ歴史上最も偉大な100人のドラマー」において74位。"
ロジャー・ホーキンス,1,ロジャー・ホーキンス (ドラマー) - アメリカのミュージシャン。ドラマーとして活動していた
ロッキー・グレイ,1,"ロッキー・グレイ（Rocky Gray、1974年7月2日 - ）は、アメリカ合衆国アーカンソー州リトルロックのミュージシャン。
エヴァネッセンスのドラマーとしてデビューし、バンドのリーダーでもあるベン・ムーディーが脱退後も陰でバンドを支えてきたが、2007年5月エイミー・リーとの創作性の違いなどによりギタリストのジョン・ルコンプと共に脱退。
以後、ジョン・ルコンプ率いるマシーナや、ソウル・エンブレイスド、フェイタル１３（サーティン）でドラマーとして、リヴィング・サクリファイスではギタリストとして、主に活動している。
2009年、元エヴァネッセンスのベン・ムーディー、ロッキー・グレイ、アメリカンアイドル'07のファイナリスト、カーリー・スミスソン、マーティ・オブライアンらと共に、新バンドWE ARE THE FALLEN（ウィー・アー・ザ・フォールン）を結成。
同年6月22日にハリウッドにて記者会見を行い、デビュー曲""Bury Me Alive""を発表。
2010年5月11日、デビューアルバム""Tear The World Down""をリリース。
2011年以降はマシーナのメンバーとして主に活動。
2012年10月、バンドはRogue Records Americaと契約、デビューアルバム「To Live and Die in the Garden of Eden」をiTunes、レーベルサイトよりデジタル版、CD版ともにリリースした。
マシーナ ミュージック･ビデオ ""Crown"" ""Tranquility""
他にも、Solus Deus、At War's Endでギタリストとして参加、活動している。
レコーディング・スタジオ""Fader Recording Studio""のオーナーで、プロ・アマ、ジャンルを問わずプロデューサー業も行っている。
ホラー系アートを扱うアパレル＆デザインWEBショップ""Deadest Designs""を経営。"
